sku,price
SAAI12961,9999
SAAI12962,9999
SAAI12963,9999
SAAI12964,9999
SAAI12965,9999
SAAI12966,9999
SAAI12967,9999
SAAI12968,9999
SAAI12969,9999
SAAI12970,9999
SAAI12971,9999
SAAI13367,9999
SAAI13368,9999
SAAI13369,9999
SAAI13370,9999
SAAI13371,9999
SAAI13372,9999
SAAI13373,9999
SAAI13374,9999
SAAI13375,9999
SAAI13376,9999
SAAI13377,9999
SAAI13378,9999
SAAI13347,9999
SAAI13348,9999
SAAI13349,9999
SAAI13350,9999
SAAI13351,9999
SAAI13352,9999
SAAI13353,9999
SAAI13354,9999
SAAI13355,9999
SKDAI4314,9999
SKDAI4315,9999
SKDAI4316,9999
SKDAI4317,9999
SKDAI4318,9999
SKDAI4319,9999
SKDAI4320,9999
SKDAI4361,9999
SKDAI4362,9999
SKDAI4363,9999
SKDAI4364,9999
SKDAI4365,9999
SKDAI4366,9999
SKDAI4335,9999
SKDAI4336,9999
SKDAI4337,9999
SKDAI4367,9999
SKDAI4368,9999
SKDAI4369,9999
SKDAI4370,9999
SKDAI4371,9999
SKDAI4372,9999
SKDAI4373,9999
SKDAI4374,9999
SKDAI4375,9999
SKDAI4376,9999
SKDAI4377,9999
SKDAI4378,9999
SKDAI4338,9999
SKDAI4339,9999
SKDAI4340,9999
SKDAI4341,9999
SKDAI4350,9999
SKDAI4351,9999
SKDAI4352,9999
SKDAI4353,9999
SKDAI4354,9999
SKDAI4355,9999
SKDAI4356,9999
SKDAI4357,9999
SKDAI4358,9999
SKDAI4359,9999
SKDAI4360,9999
CCAI2330,9999
CCAI2331,9999
CCAI2332,9999
CCAI2333,9999
CCAI2334,9999
CCAI2335,9999
CCAI2336,9999
CCAI2337,9999
CCAI2288,9999
CCAI2289,9999
CCAI2290,9999
CCAI2291,9999
CCAI2305,9999
CCAI2306,9999
CCAI2338,9999
CCAI2339,9999
CCAI2340,9999
CCAI2341,9999
CCAI2343,9999
CCAI2344,9999
CCAI2345,9999
CCAI2275,9999
CCAI2276,9999
CCAI2277,9999
CCAI2278,9999
CCAI2279,9999
CCAI2280,9999
CCAI2281,9999
CCAI2282,9999
CCAI2307,9999
CCAI2308,9999
CCAI2309,9999
CCAI2310,9999
CCAI2311,9999
CCAI2312,9999
CCAI2313,9999
CCAI2314,9999
